Library Source,Added,Title,Title Short,Series,Book Numbers,Blurb,Authors,Narrators,Tags,Categories,Parent Category,Child Category,Length,Progress,Release Date,Publishers,My Rating,Rating,Ratings,Favorite,Format,Language,Whispersync,From Plus Catalog,Unavailable,Archived,Downloaded,Store Page Changed,Store Page Missing,ASIN,ISBN10,ISBN13,Summary,People Also Bought,Store Page Url,Sample,Web Player,Cover,Search In Goodreads,Collection Ids,Subtitle,Podcast Parent,Is New
Main,26,The Half Has Never Been Told: Slavery and the Making of American Capitalism,The Half Has Never Been Told: Slavery and the Making of American Capitalism,,,"In The Half Has Never Been Told, historian Edward E. Baptist reveals the alarming extent to which slavery shaped our country politically, morally, and most of all, economically. Until the Civil War, our chief form of innovation was slavery. Through forced migration and torture, slave owners...",Edward E. Baptist,Ron Butler,,,,,19h 47m,,,,5,,,,,,,,,,,true,true,B00N22R9P2,,,,,https://audible.com/pd/B00N22R9P2?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00N22R9P2,https://m.media-amazon.com/images/I/51A-MlRHltL._SL500_.jpg,https://www.goodreads.com/search?q=Edward%20E.%20Baptist%20-%20The%20Half%20Has%20Never%20Been%20Told%3A%20Slavery%20and%20the%20Making%20of%20American%20Capitalism,,,,true
Main,25,An Anthropologist on Mars: Seven Paradoxical Tales,An Anthropologist on Mars: Seven Paradoxical Tales,,,"To these seven narratives of neurological disorder Dr. Sacks brings the same humanity, poetic observation, and infectious sense of wonder....",Oliver Sacks,"Jonathan Davis, Oliver Sacks",,,,,11h 42m,,,,4,,,,,,,,,,,,true,B005TKYUGG,,,,,https://audible.com/pd/B005TKYUGG?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B005TKYUGG,https://m.media-amazon.com/images/I/51D2LRxDchL._SL500_.jpg,https://www.goodreads.com/search?q=Oliver%20Sacks%20-%20An%20Anthropologist%20on%20Mars%3A%20Seven%20Paradoxical%20Tales,,,,true
Main,24,How the Mind Works,How the Mind Works,,,"In this delightful, acclaimed best seller, one of the world’s leading cognitive scientists tackles the workings of the human mind. What makes us rational—and why are we so often irrational? How do we see in three dimensions? What makes us happy, afraid, angry, disgusted, or sexually aroused?...",Steven Pinker,Mel Foster,,,,,26h 5m,,,,5,,,,,,,,,,,,true,B0064DWG4K,,,,,https://audible.com/pd/B0064DWG4K?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0064DWG4K,https://m.media-amazon.com/images/I/51UKN37GEtL._SL500_.jpg,https://www.goodreads.com/search?q=Steven%20Pinker%20-%20How%20the%20Mind%20Works,,,,true
Main,23,"Without You, There Is No Us: My Time with the Sons of North Korea's Elite","Without You, There Is No Us: My Time with the Sons of North Korea's Elite",,,"A haunting account of teaching English to the sons of North Korea's ruling class during the last six months of Kim Jong-il's reign Every day, three times a day, the students march in two straight lines, singing praises to Kim Jong-il and North Korea: Without you, there is no motherland. Without...",Suki Kim,Janet Song,,,,,8h 34m,,,,,,,,,,,,,,,,true,B00O4F631W,,,,,https://audible.com/pd/B00O4F631W?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00O4F631W,https://m.media-amazon.com/images/I/61atE-g1skL._SL500_.jpg,https://www.goodreads.com/search?q=Suki%20Kim%20-%20Without%20You%2C%20There%20Is%20No%20Us%3A%20My%20Time%20with%20the%20Sons%20of%20North%20Korea's%20Elite,,,,true
Main,22,What Will Survive,What Will Survive,,,July 1997: Lebanon makes a rare appearance in the British headlines....,Joan Smith,Eila Ulyett,,,,,10h 16m,,,,,,,,,,,,,,,true,true,B00CLUOAJE,,,,,https://audible.com/pd/B00CLUOAJE?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00CLUOAJE,https://m.media-amazon.com/images/I/512rCr9MK6L._SL500_.jpg,https://www.goodreads.com/search?q=Joan%20Smith%20-%20What%20Will%20Survive,,,,true
Main,21,Fundamental Principles of the Metaphysics of Morals,Fundamental Principles of the Metaphysics of Morals,,,"Immanuel Kant's Fundamental Principles of the Metaphysics of Morals, lays out Kant's essential philosophy....","Immanuel Kant, Thomas Kingsmill Abbott - translator",John Lee,,,,,3h 20m,,,,,,,,,,,,,,,,true,B004XNIBYW,,,,,https://audible.com/pd/B004XNIBYW?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B004XNIBYW,https://m.media-amazon.com/images/I/51XLLDaIHML._SL500_.jpg,https://www.goodreads.com/search?q=Immanuel%20Kant%20-%20Fundamental%20Principles%20of%20the%20Metaphysics%20of%20Morals,,,,true
Main,20,36 Arguments for the Existence of God,36 Arguments for the Existence of God,,,"After Cass Seltzers book becomes a surprise best seller, he's dubbed the atheist with a soul and becomes a celebrity....",Rebecca Newberger Goldstein,"Steven Pinker, Oliver Wyman",,,,,15h 33m,,,,,,,,,,,,,,,,true,B004A8QZDO,,,,,https://audible.com/pd/B004A8QZDO?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B004A8QZDO,https://m.media-amazon.com/images/I/51+2RIHKYZL._SL500_.jpg,https://www.goodreads.com/search?q=Rebecca%20Newberger%20Goldstein%20-%2036%20Arguments%20for%20the%20Existence%20of%20God,,,,true
Main,19,A Young People's History of the United States,A Young People's History of the United States,,,"This audiobook brings to US history the viewpoints of workers, slaves, immigrants, women, Native Americans, and others whose stories, and their impact, are rarely included in stories for young people....","Rebecca Stefoff, Howard Zinn",Jeff Zinn,,,,,7h 46m,,,,,,,,,,,,,,,,true,B00IKUFKXE,,,,,https://audible.com/pd/B00IKUFKXE?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00IKUFKXE,https://m.media-amazon.com/images/I/519pTfRYiML._SL500_.jpg,https://www.goodreads.com/search?q=Rebecca%20Stefoff%20-%20A%20Young%20People's%20History%20of%20the%20United%20States,,,,true
Main,18,The World as I See It,The World as I See It,,,"A fascinating collection of Einstein’s observations about life, religion, nationalism, and a host of personal topics that engaged the genius’ intellect....","Albert Einstein, Neil Berger - introduction",Henry Leyva,,,,,3h 30m,,,,,,,,,,,,,,,true,true,B00CDNXDWY,,,,,https://audible.com/pd/B00CDNXDWY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00CDNXDWY,https://m.media-amazon.com/images/I/51K9SZiDeLL._SL500_.jpg,https://www.goodreads.com/search?q=Albert%20Einstein%20-%20The%20World%20as%20I%20See%20It,,,,true
Main,17,Gone Girl,Gone Girl,,,THE ADDICTIVE No.1 BESTSELLER AND INTERNATIONAL PHENOMENON OVER 20 MILLION COPIES SOLD WORLDWIDE THE BOOK THAT DEFINES PSYCHOLOGICAL THRILLER Who are you? What have we done to each other? These are the questions Nick Dunne finds himself asking on the morning of his fifth wedding anniversary...,Gillian Flynn,"Julia Whelan, Kirby Heyborne",,,,,19h 57m,,,,,,,,,,,,,,,,true,B0084EM066,,,,,https://audible.com/pd/B0084EM066?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0084EM066,https://m.media-amazon.com/images/I/51PfRR72bJL._SL500_.jpg,https://www.goodreads.com/search?q=Gillian%20Flynn%20-%20Gone%20Girl,,,,true
Main,16,The Picture of Dorian Gray,The Picture of Dorian Gray,,,"Dorian Gray, a handsome and narcissistic young man, lives thoughtlessly for his own pleasure - an attitude encouraged by the company he keeps. One day, after having his portrait painted, Dorian makes a frivolous Faustian wish: that he should always remain as young and beautiful as he is in that...",Oscar Wilde,Simon Vance,,,,,7h 44m,,,,,,,,,,,,,,,,true,B002VAEOY0,,,,,https://audible.com/pd/B002VAEOY0?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002VAEOY0,https://m.media-amazon.com/images/I/51MuMa5JaRL._SL500_.jpg,https://www.goodreads.com/search?q=Oscar%20Wilde%20-%20The%20Picture%20of%20Dorian%20Gray,,,,true
Main,15,The Beauty Myth: How Images of Beauty Are Used Against Women,The Beauty Myth: How Images of Beauty Are Used Against Women,,,The bestselling classic that redefined our view of the relationship between beauty and female identity....,Naomi Wolf,Suzy Jackson,,,,,13h 23m,,,,,,,,,,,,,,,,true,B00BQ36VOY,,,,,https://audible.com/pd/B00BQ36VOY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00BQ36VOY,https://m.media-amazon.com/images/I/51k-iDM5BML._SL500_.jpg,https://www.goodreads.com/search?q=Naomi%20Wolf%20-%20The%20Beauty%20Myth%3A%20How%20Images%20of%20Beauty%20Are%20Used%20Against%20Women,,,,true
Main,14,Exclusive Interview: James Atlas with Naomi Wolf on Betty Friedan,Exclusive Interview: James Atlas with Naomi Wolf on Betty Friedan,,,James Atlas interviews Naomi Wolf about the life and work of Betty Friedan....,Naomi Wolf,James Atlas,,,,,15m,,,,,,,,,,,,,,,true,true,B002V8KYAU,,,,,https://audible.com/pd/B002V8KYAU?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V8KYAU,https://m.media-amazon.com/images/I/51KOq25TPNL._SL500_.jpg,https://www.goodreads.com/search?q=Naomi%20Wolf%20-%20Exclusive%20Interview%3A%20James%20Atlas%20with%20Naomi%20Wolf%20on%20Betty%20Friedan,,,,true
Main,13,"Hitchhiker's Guide to the Galaxy: the comedy sci-fi classic, read by Stephen Fry","Hitchhiker's Guide to the Galaxy: the comedy sci-fi classic, read by Stephen Fry",Hitchhiker's Guide to the Galaxy (book 1),1,"The comedy sci-fi classic, read by Stephen Fry. The intergalactic adventures of Arthur Dent begin in the first volume of the 'trilogy of five', Douglas Adams' comedy sci-fi classic The Hitchhiker's Guide to the Galaxy. 'By turns authoritative as the narrator, bemused as Arthur Dent, deadpan as...",Douglas Adams,Stephen Fry,,,,,5h 51m,,,,,,,,,,,,,,,,true,B0093PY9KK,,,,,https://audible.com/pd/B0093PY9KK?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B0093PY9KK,https://m.media-amazon.com/images/I/51gSJR1+82L._SL500_.jpg,https://www.goodreads.com/search?q=Douglas%20Adams%20-%20Hitchhiker's%20Guide%20to%20the%20Galaxy%3A%20the%20comedy%20sci-fi%20classic%2C%20read%20by%20Stephen%20Fry,,,,true
Main,12,To the Lighthouse,To the Lighthouse,,,To the Lighthouse is a landmark work of English fiction....,Virginia Woolf,Juliet Stevenson,,,,,7h 38m,,,,,,,,,,,,,,,,true,B002V5CWVC,,,,,https://audible.com/pd/B002V5CWVC?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V5CWVC,https://m.media-amazon.com/images/I/51JUMaHSLQL._SL500_.jpg,https://www.goodreads.com/search?q=Virginia%20Woolf%20-%20To%20the%20Lighthouse,,,,true
Main,11,The Essential Chomsky,The Essential Chomsky,,,"In a single volume, the seminal writings of the world's leading philosopher, linguist, and critic, published to coincide with his 80th birthday....","Noam Chomsky, Anthony Arnove - editor",Kevin Stillwell,,,,,,2h 14m left,,,,,,,,,,,,,,,true,B00IGBWEPY,,,,,https://audible.com/pd/B00IGBWEPY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00IGBWEPY,https://m.media-amazon.com/images/I/512xPH2qQCL._SL500_.jpg,https://www.goodreads.com/search?q=Noam%20Chomsky%20-%20The%20Essential%20Chomsky,,,,true
Main,10,The Feminine Mystique,The Feminine Mystique,,,The book that changed the consciousness of a country - and the world....,Betty Friedan,Parker Posey,,,,,15h 41m,,,,,,,,,,,,,,,,true,B002V8OGIG,,,,,https://audible.com/pd/B002V8OGIG?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V8OGIG,https://m.media-amazon.com/images/I/51YAtV5y1PL._SL500_.jpg,https://www.goodreads.com/search?q=Betty%20Friedan%20-%20The%20Feminine%20Mystique,,,,true
Main,9,Failed States: A Lecture,Failed States: A Lecture,,,"Noam Chomsky talks about his book Failed States: The Abuse of Power and the Assault on Democracy at the United States Military Academy in West Point, New York....",Noam Chomsky,Noam Chomsky,,,,,56m,,,,,,,,,,,,,,,true,true,B002V1ADU8,,,,,https://audible.com/pd/B002V1ADU8?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V1ADU8,https://m.media-amazon.com/images/I/419iIwcHfmL._SL500_.jpg,https://www.goodreads.com/search?q=Noam%20Chomsky%20-%20Failed%20States%3A%20A%20Lecture,,,,true
Main,8,No One Left to Lie To: The Triangulations of William Jefferson Clinton,No One Left to Lie To: The Triangulations of William Jefferson Clinton,,,"A New York Times best seller, Christopher Hitchens casts an unflinching eye on the Clinton political machine....","Christopher Hitchens, Douglas Brinkley - foreword",Simon Prebble,,,,,4h 52m,,,,,,,,,,,,,,,,true,B009ZI02S8,,,,,https://audible.com/pd/B009ZI02S8?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B009ZI02S8,https://m.media-amazon.com/images/I/51ZIvOX9HEL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20No%20One%20Left%20to%20Lie%20To%3A%20The%20Triangulations%20of%20William%20Jefferson%20Clinton,,,,true
Main,7,Uncle Tungsten: Memories of a Chemical Boyhood,Uncle Tungsten: Memories of a Chemical Boyhood,,,"In this endlessly charming and eloquent memoir, the author chronicles his love affair with science and the magnificently odd and sometimes harrowing childhood in which that love affair unfolded....",Oliver Sacks,Jonathan Davis,,,,,10h 43m,,,,,,,,,,,,,,,,true,B005TKYADY,,,,,https://audible.com/pd/B005TKYADY?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B005TKYADY,https://m.media-amazon.com/images/I/51ZTXBIHi4L._SL500_.jpg,https://www.goodreads.com/search?q=Oliver%20Sacks%20-%20Uncle%20Tungsten%3A%20Memories%20of%20a%20Chemical%20Boyhood,,,,true
Main,6,The Language Instinct: How the Mind Creates Language,The Language Instinct: How the Mind Creates Language,,,"In this classic, the world’s expert on language and mind lucidly explains everything you always wanted to know about language: how it works, how children learn it, how it changes, how the brain computes it, and how it evolved. With deft use of examples of humor and wordplay, Steven Pinker...",Steven Pinker,Arthur Morey,,,,,18h 55m,,,,,,,,,,,,,,,,true,B006IA3EGI,,,,,https://audible.com/pd/B006IA3EGI?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B006IA3EGI,https://m.media-amazon.com/images/I/51VKXQ2xRdL._SL500_.jpg,https://www.goodreads.com/search?q=Steven%20Pinker%20-%20The%20Language%20Instinct%3A%20How%20the%20Mind%20Creates%20Language,,,,true
Main,5,The Simpsons and Their Mathematical Secrets,The Simpsons and Their Mathematical Secrets,,,"Simon Singh offers fascinating insights into the celebrated television series The Simpsons, how the show drip-feeds number theory into the minds of its viewers....",Simon Singh,William Neenan,,,,,7h 13m,,,,,,,,,,,,,,,true,true,B00FZ1QH4M,,,,,https://audible.com/pd/B00FZ1QH4M?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00FZ1QH4M,https://m.media-amazon.com/images/I/51PuAPHFkiL._SL500_.jpg,https://www.goodreads.com/search?q=Simon%20Singh%20-%20The%20Simpsons%20and%20Their%20Mathematical%20Secrets,,,,true
Main,4,Zen and the Art of Motorcycle Maintenance,Zen and the Art of Motorcycle Maintenance,,,One of the great novels of the 1970s and a multi-million copy best-seller....,Robert M. Pirsig,Michael Kramer,,,,,14h 22m,,,,,,,,,,,,,,,true,true,B00FY52BY4,,,,,https://audible.com/pd/B00FY52BY4?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00FY52BY4,https://m.media-amazon.com/images/I/6109SMXqwrL._SL500_.jpg,https://www.goodreads.com/search?q=Robert%20M.%20Pirsig%20-%20Zen%20and%20the%20Art%20of%20Motorcycle%20Maintenance,,,,true
Main,3,Hitch-22: A Memoir,Hitch-22: A Memoir,,,"Over the course of his 60 years, Christopher Hitchens has been a citizen of both the United States and the United Kingdom....",Christopher Hitchens,Christopher Hitchens,,,,,,41m left,,,,,,,,,,,,,,,true,B006PFYF7S,,,,,https://audible.com/pd/B006PFYF7S?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B006PFYF7S,https://m.media-amazon.com/images/I/51knymnBlLL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20Hitch-22%3A%20A%20Memoir,,,,true
Main,2,How to Win Friends & Influence People,How to Win Friends & Influence People,,,"Updated for today’s readers, Dale Carnegie’s timeless bestseller How to Win Friends and Influence People is a classic that has improved and transformed the professional and personal and lives of millions. One of the best-known motivational guides in history, Dale Carnegie’s groundbreaking...",Dale Carnegie,"Andrew Macmillan, Andrew Macmillian",,,,,7h 15m,,,,,,,,,,,,,,,,true,B002V5BV96,,,,,https://audible.com/pd/B002V5BV96?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B002V5BV96,https://m.media-amazon.com/images/I/51VX25vAb-L._SL500_.jpg,https://www.goodreads.com/search?q=Dale%20Carnegie%20-%20How%20to%20Win%20Friends%20%26%20Influence%20People,,,,true
Main,1,Letters to a Young Contrarian,Letters to a Young Contrarian,,,"A witty, wise, biting, and completely individual meditation on what it means to think, live, and be to the contrary....",Christopher Hitchens,James Adams,,,,,,2h 7m left,,,,,,,,,,,,,,true,true,B003O64K7G,,,,,https://audible.com/pd/B003O64K7G?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B003O64K7G,https://m.media-amazon.com/images/I/412Mkd19cUL._SL500_.jpg,https://www.goodreads.com/search?q=Christopher%20Hitchens%20-%20Letters%20to%20a%20Young%20Contrarian,,,,true
UK,41,3001: The Final Odyssey: A Novel,3001: The Final Odyssey: A Novel,Space Odyssey Series (book 4),4,"In 3001: The Final Odyssey, Arthur C. Clarke brings the greatest and most successful science fiction series of all time to its magnificent, stunningly unforeseen conclusion. As we hurtle toward the new millennium in real time, Clarke brilliantly, daringly leaps one thousand years into the future...",Arthur C. Clarke,Scott Brick,,,,,,Finished,,,5,,,,,,,,,,,,true,B00845T52W,,,,,https://audible.com/pd/B00845T52W?ipRedirectOverride=true&overrideBaseCountry=true,,https://www.audible.com/webplayer?asin=B00845T52W,https://m.media-amazon.com/images/I/51P0REwtUVL._SL500_.jpg,https://www.goodreads.com/search?q=Arthur%20C.%20Clarke%20-%203001%3A%20The%20Final%20Odyssey%3A%20A%20Novel,,,,true
